StartTime,RunType,Target,ExecutionTimeSeconds,WarehouseSize,JobName,MinuteShift,Description,iso_format_start,iso_format_end
2025-04-19T19:36:01.606000,Incremental,prod,149.004,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 19:36:01.606,2025-04-19 19:38:30.61
2025-04-19T19:29:19.183000,Incremental,prod,128.184,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 19:29:19.183,2025-04-19 19:31:27.367
2025-04-19T19:21:04.149000,Incremental,prod,102.2,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 19:21:04.149,2025-04-19 19:22:46.349
2025-04-19T19:05:56.182000,Incremental,prod,101.709,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 19:05:56.182,2025-04-19 19:07:37.891
2025-04-19T18:50:55.145000,Incremental,prod,96.862,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 18:50:55.145,2025-04-19 18:52:32.007
2025-04-19T18:35:51.524000,Incremental,prod,150.941,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 18:35:51.524,2025-04-19 18:38:22.465
2025-04-19T18:29:13.936000,Incremental,prod,126.548,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 18:29:13.936,2025-04-19 18:31:20.484
2025-04-19T18:20:56.537000,Incremental,prod,99.311,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 18:20:56.537,2025-04-19 18:22:35.848
2025-04-19T18:05:52.551000,Incremental,prod,106.191,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 18:05:52.551,2025-04-19 18:07:38.742
2025-04-19T17:50:48.163000,Incremental,prod,101.259,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 17:50:48.163,2025-04-19 17:52:29.422
2025-04-19T17:35:51.206000,Incremental,prod,146.637,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 17:35:51.206,2025-04-19 17:38:17.843
2025-04-19T17:29:09.275000,Incremental,prod,128.209,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 17:29:09.275,2025-04-19 17:31:17.484
2025-04-19T17:21:00.924000,Incremental,prod,123.65,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 17:21:00.924,2025-04-19 17:23:04.574
2025-04-19T17:05:48.558000,Incremental,prod,100.354,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 17:05:48.558,2025-04-19 17:07:28.912
2025-04-19T16:50:50.921000,Incremental,prod,98.68,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 16:50:50.921,2025-04-19 16:52:29.601
2025-04-19T16:35:51.816000,Incremental,prod,146.98,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 16:35:51.816,2025-04-19 16:38:18.796
2025-04-19T16:29:09.465000,Incremental,prod,126.113,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 16:29:09.465,2025-04-19 16:31:15.578
2025-04-19T16:20:55.058000,Incremental,prod,104.007,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 16:20:55.058,2025-04-19 16:22:39.065
2025-04-19T16:05:53.294000,Incremental,prod,100.751,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 16:05:53.294,2025-04-19 16:07:34.045
2025-04-19T15:50:54.777000,Incremental,prod,95.538,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 15:50:54.777,2025-04-19 15:52:30.315
2025-04-19T15:35:53.614000,Incremental,prod,147.207,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 15:35:53.614,2025-04-19 15:38:20.821
2025-04-19T15:29:04.571000,Incremental,prod,127.334,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 15:29:04.571,2025-04-19 15:31:11.905
2025-04-19T15:20:54.610000,Incremental,prod,98.832,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 15:20:54.61,2025-04-19 15:22:33.442
2025-04-19T15:05:56.021000,Incremental,prod,99.49,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 15:05:56.021,2025-04-19 15:07:35.511
2025-04-19T14:50:55.395000,Incremental,prod,98.34,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 14:50:55.395,2025-04-19 14:52:33.735
2025-04-19T14:35:50.639000,Incremental,prod,151.495,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 14:35:50.639,2025-04-19 14:38:22.134
2025-04-19T14:29:07.906000,Incremental,prod,122.974,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 14:29:07.906,2025-04-19 14:31:10.88
2025-04-19T14:20:48.896000,Incremental,prod,100.206,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 14:20:48.896,2025-04-19 14:22:29.102
2025-04-19T14:05:53.333000,Incremental,prod,102.696,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 14:05:53.333,2025-04-19 14:07:36.029
2025-04-19T13:50:54.626000,Incremental,prod,99.432,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 13:50:54.626,2025-04-19 13:52:34.058
2025-04-19T13:35:58.012000,Incremental,prod,143.898,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 13:35:58.012,2025-04-19 13:38:21.91
2025-04-19T13:29:24.839000,Incremental,prod,125.328,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 13:29:24.839,2025-04-19 13:31:30.167
2025-04-19T13:20:55.600000,Incremental,prod,101.685,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 13:20:55.6,2025-04-19 13:22:37.285
2025-04-19T13:05:54.793000,Incremental,prod,98.513,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 13:05:54.793,2025-04-19 13:07:33.306
2025-04-19T12:50:48.369000,Incremental,prod,100.776,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 12:50:48.369,2025-04-19 12:52:29.145
2025-04-19T12:35:49.660000,Incremental,prod,147.064,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 12:35:49.66,2025-04-19 12:38:16.724
2025-04-19T12:29:04.540000,Incremental,prod,126.142,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 12:29:04.54,2025-04-19 12:31:10.682
2025-04-19T12:20:54.805000,Incremental,prod,101.993,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 12:20:54.805,2025-04-19 12:22:36.798
2025-04-19T12:05:47.693000,Incremental,prod,103.658,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 12:05:47.693,2025-04-19 12:07:31.351
2025-04-19T11:50:55.950000,Incremental,prod,100.338,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 11:50:55.95,2025-04-19 11:52:36.288
2025-04-19T11:35:52.369000,Incremental,prod,151.82,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 11:35:52.369,2025-04-19 11:38:24.189
2025-04-19T11:29:04.072000,Incremental,prod,129.974,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 11:29:04.072,2025-04-19 11:31:14.046
2025-04-19T11:20:49.988000,Incremental,prod,102.246,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 11:20:49.988,2025-04-19 11:22:32.234
2025-04-19T11:05:52.566000,Incremental,prod,101.281,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 11:05:52.566,2025-04-19 11:07:33.847
2025-04-19T10:50:57.875000,Incremental,prod,100.285,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 10:50:57.875,2025-04-19 10:52:38.16
2025-04-19T10:35:51.645000,Incremental,prod,142.462,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 10:35:51.645,2025-04-19 10:38:14.107
2025-04-19T10:29:56.037000,Incremental,prod,126.728,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 10:29:56.037,2025-04-19 10:32:02.765
2025-04-19T10:21:29.682000,Incremental,prod,96.304,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 10:21:29.682,2025-04-19 10:23:05.986
2025-04-19T10:05:52.406000,Incremental,prod,99.286,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 10:05:52.406,2025-04-19 10:07:31.692
2025-04-19T09:50:46.708000,Incremental,prod,98.865,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 09:50:46.708,2025-04-19 09:52:25.573
2025-04-19T09:35:56.002000,Incremental,prod,149.62,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 09:35:56.002,2025-04-19 09:38:25.622
2025-04-19T09:29:01.479000,Incremental,prod,126.185,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 09:29:01.479,2025-04-19 09:31:07.664
2025-04-19T09:20:54.561000,Incremental,prod,97.337,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 09:20:54.561,2025-04-19 09:22:31.898
2025-04-19T09:05:47.980000,Incremental,prod,99.977,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 09:05:47.98,2025-04-19 09:07:27.957
2025-04-19T08:50:51.834000,Incremental,prod,104.251,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 08:50:51.834,2025-04-19 08:52:36.085
2025-04-19T08:35:52.766000,Incremental,prod,153.373,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 08:35:52.766,2025-04-19 08:38:26.139
2025-04-19T08:29:05.084000,Incremental,prod,127.979,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 08:29:05.084,2025-04-19 08:31:13.063
2025-04-19T08:20:56.717000,Incremental,prod,135.881,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 08:20:56.717,2025-04-19 08:23:12.598
2025-04-19T08:05:59.055000,Incremental,prod,320.737,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 08:05:59.055,2025-04-19 08:11:19.792
2025-04-19T07:50:50.582000,Incremental,prod,100.471,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 07:50:50.582,2025-04-19 07:52:31.053
2025-04-19T07:35:50.836000,Incremental,prod,144.487,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 07:35:50.836,2025-04-19 07:38:15.323
2025-04-19T07:29:09.907000,Incremental,prod,124.098,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 07:29:09.907,2025-04-19 07:31:14.005
2025-04-19T07:20:48.276000,Incremental,prod,101.165,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 07:20:48.276,2025-04-19 07:22:29.441
2025-04-19T07:05:50.051000,Incremental,prod,97.997,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 07:05:50.051,2025-04-19 07:07:28.048
2025-04-19T06:50:57.905000,Incremental,prod,101.278,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 06:50:57.905,2025-04-19 06:52:39.183
2025-04-19T06:35:54.685000,Incremental,prod,145.952,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 06:35:54.685,2025-04-19 06:38:20.637
2025-04-19T06:29:12.106000,Incremental,prod,144.409,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 06:29:12.106,2025-04-19 06:31:36.515
2025-04-19T06:21:08.662000,Incremental,prod,102.667,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 06:21:08.662,2025-04-19 06:22:51.329
2025-04-19T06:05:53.637000,Incremental,prod,101.361,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 06:05:53.637,2025-04-19 06:07:34.998
2025-04-19T05:50:51.366000,Incremental,prod,97.575,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 05:50:51.366,2025-04-19 05:52:28.941
2025-04-19T05:35:57.645000,Incremental,prod,150.577,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 05:35:57.645,2025-04-19 05:38:28.222
2025-04-19T05:29:10.865000,Incremental,prod,129.697,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 05:29:10.865,2025-04-19 05:31:20.562
2025-04-19T05:20:56.215000,Incremental,prod,100.259,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 05:20:56.215,2025-04-19 05:22:36.474
2025-04-19T05:05:52.058000,Incremental,prod,95.544,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 05:05:52.058,2025-04-19 05:07:27.602
2025-04-19T04:50:53.505000,Incremental,prod,99.488,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 04:50:53.505,2025-04-19 04:52:32.993
2025-04-19T04:35:50.492000,Incremental,prod,151.956,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 04:35:50.492,2025-04-19 04:38:22.448
2025-04-19T04:29:10.437000,Incremental,prod,131.109,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 04:29:10.437,2025-04-19 04:31:21.546
2025-04-19T04:20:52.434000,Incremental,prod,111.139,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 04:20:52.434,2025-04-19 04:22:43.573
2025-04-19T04:05:55.281000,Incremental,prod,101.095,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 04:05:55.281,2025-04-19 04:07:36.376
2025-04-19T03:50:48,Incremental,prod,94.304,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 03:50:48,2025-04-19 03:52:22.304
2025-04-19T03:35:56.236000,Incremental,prod,147.973,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 03:35:56.236,2025-04-19 03:38:24.209
2025-04-19T03:29:07.896000,Incremental,prod,123.804,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 03:29:07.896,2025-04-19 03:31:11.7
2025-04-19T03:20:54.440000,Incremental,prod,100.914,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 03:20:54.44,2025-04-19 03:22:35.354
2025-04-19T03:05:48.328000,Incremental,prod,95.273,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 03:05:48.328,2025-04-19 03:07:23.601
2025-04-19T02:50:48.926000,Incremental,prod,102.063,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 02:50:48.926,2025-04-19 02:52:30.989
2025-04-19T02:35:50.062000,Incremental,prod,151.735,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 02:35:50.062,2025-04-19 02:38:21.797
2025-04-19T02:29:10.169000,Incremental,prod,123.265,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 02:29:10.169,2025-04-19 02:31:13.434
2025-04-19T02:21:03.325000,Incremental,prod,103.95,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 02:21:03.325,2025-04-19 02:22:47.275
2025-04-19T02:05:50.470000,Incremental,prod,99.984,Medium,TextpicksSeenIncremental,20,Incremental addition in Snowflake of content viewed receipts,2025-04-19 02:05:50.47,2025-04-19 02:07:30.454
